COD_COMPRA,NOM_CLIENTE,VLR_COMPRA,DAT_COMPRA,BY_INTERNET
738033,Carlos Sykes,4212.86,2017-12-31 14:18:20,1
738034,Virginia Phelps,5649.96,2017-10-27 09:16:19,1
738035,Kennan Maldonado,2314.94,2017-06-24 19:48:19,1
738036,Heather Booth,1706.12,2017-04-16 14:23:55,1
738037,Tiger Chapman,9255.40,2015-06-22 08:14:29,1
738038,Yolanda Cleveland,701.21,2010-04-29 06:39:12,0
738039,Kyle Abbott,9519.95,2012-05-08 00:12:09,0
738040,Kibo Morrow,6597.27,2011-11-07 08:23:35,1
738041,Sawyer Navarro,2633.06,2017-03-01 22:59:39,1
738042,Frances Caldwell,7899.54,2015-01-29 04:03:57,0
738043,Giselle Britt,9694.74,2014-03-08 21:18:09,0
738044,Yeo Henson,894.53,2016-11-24 21:01:56,0
738045,Meghan Griffith,2099.78,2015-04-29 17:39:14,1
738046,Emily Reyes,9224.36,2015-11-18 13:24:37,0
738047,Jordan Murphy,7263.46,2017-01-21 01:49:21,0
738048,Gil Payne,2182.79,2012-07-03 17:54:32,0
738049,Lars Mack,8729.02,2017-12-03 08:00:07,1
738050,Galvin Willis,3520.55,2011-12-24 07:41:34,0
738051,Anika Navarro,8463.89,2016-09-17 23:34:23,0
738052,Zachery Mclaughlin,6556.83,2011-12-07 22:22:48,1
738053,Kerry Carney,3810.70,2017-04-06 10:25:31,1
738054,Isaiah Dodson,2479.42,2015-05-01 10:40:01,0
738055,Minerva Cotton,1697.39,2016-09-21 11:30:15,0
738056,Grace Todd,9728.52,2017-07-29 16:43:27,0
738057,Ebony Houston,102.18,2017-06-14 14:31:30,1
738058,Madeson Donovan,5180.62,2015-11-08 19:07:33,0
738059,Ryder Pace,8878.02,2016-08-16 15:26:41,0
738060,Quynn Daugherty,350.17,2017-07-04 09:24:38,1
738061,Jamal Greer,3289.53,2010-04-24 11:02:32,0
738062,Regan Sykes,9537.33,2015-08-07 10:26:26,1
738063,Hector Carney,6449.35,2011-12-12 07:17:21,0
738064,Joel Goff,4669.36,2013-01-20 10:27:47,1
738065,Ciaran Patterson,4592.29,2011-09-26 20:16:46,0
738066,Phyllis Ortiz,5724.27,2017-12-09 18:33:23,1
738067,Dillon Salas,5981.52,2012-06-24 04:59:59,0
738068,Julian Molina,3172.56,2012-09-23 10:26:48,1
738069,Felicia Wilkerson,1493.22,2014-12-23 02:23:29,1
738070,Ronan Santos,1175.09,2010-09-25 14:35:58,1
738071,Flavia Huffman,9633.93,2014-05-24 23:31:48,1
738072,Sonya Battle,9666.38,2017-01-17 20:56:45,0
738073,Oscar Lester,4864.01,2016-06-11 22:09:00,1
738074,Alana Rosa,3935.28,2012-01-24 15:50:07,0
738075,Karina Price,3238.59,2014-01-01 20:34:37,1
738076,Lee Patterson,5954.58,2015-05-07 09:48:37,1
738077,Susan Lynn,9974.98,2011-04-11 23:32:59,1
738078,Simon Morgan,3569.34,2014-06-24 06:00:28,1
738079,Evan Hall,5446.37,2016-10-21 06:04:25,1
738080,Aphrodite Gutierrez,8195.07,2017-09-24 04:44:27,1
738081,Shoshana Evans,5960.29,2015-08-30 22:35:26,0
738082,Salvador Rose,7077.94,2013-12-12 06:12:43,1
738083,Mariam Williams,3547.86,2010-12-17 05:52:10,0
738084,Reed Barnes,7726.08,2016-10-06 13:00:48,1
738085,Seth Church,9910.25,2018-03-13 10:58:30,1
738086,Gretchen Workman,2608.39,2016-05-21 00:58:37,0
738087,Laura Kim,2201.99,2015-09-21 11:09:45,0
738088,Sarah Russell,3865.03,2014-04-24 02:53:36,1
738089,Astra Cabrera,1155.51,2016-01-28 14:46:55,1
738090,Colin Collins,4760.22,2012-07-15 18:36:40,1
738091,Russell Duncan,1188.10,2013-08-22 18:15:25,0
738092,Rudyard Combs,3095.72,2016-09-11 22:29:58,1
738093,Emery Meyers,1361.34,2018-01-30 00:55:59,0
738094,Tatiana Strickland,8706.11,2013-08-28 04:47:07,1
738095,Dieter Head,8420.49,2012-11-12 20:44:08,1
738096,Jakeem Elliott,7824.84,2017-05-13 19:09:44,0
738097,Destiny Petersen,5716.70,2011-05-30 15:17:05,0
738098,Mariam Davenport,3310.98,2012-02-04 21:36:09,0
738099,Baxter Sheppard,4142.36,2015-08-02 01:18:12,1
738100,Lester Rowland,9508.49,2018-04-19 08:48:01,1
738101,Joseph Morgan,3439.07,2016-06-29 03:30:34,0
738102,Ulric Salinas,8705.55,2018-03-21 05:55:02,1
738103,Joseph Richard,266.09,2017-12-12 22:39:52,1
738104,Coby Lamb,2552.88,2013-07-07 08:24:47,0
738105,Sacha Hyde,9363.51,2012-08-22 23:42:23,0
738106,Jesse Frank,68.70,2015-04-17 07:04:00,0
738107,Zachary Hopper,2484.06,2017-11-25 07:58:22,1
738108,Hedda Miranda,3783.33,2016-08-06 00:03:31,0
738109,Logan Bray,3182.10,2011-04-30 00:16:08,1
738110,Grace Holcomb,2576.57,2018-03-01 05:35:30,1
738111,Timothy Lee,1939.01,2012-06-22 19:31:28,0
738112,Caryn Shepard,2960.98,2013-09-10 05:08:56,1
738113,Xandra Jackson,1752.48,2012-09-18 21:13:41,0
738114,Christopher Christensen,1109.03,2012-08-21 11:18:16,0
738115,Iliana Barnes,1235.85,2014-12-29 11:28:46,1
738116,Ashton Arnold,161.59,2017-05-27 15:57:07,1
738117,Urielle Cole,4111.17,2016-04-03 18:24:11,0
738118,Felix Mendez,2826.12,2014-02-05 09:11:57,1
738119,Mark Forbes,6041.32,2011-08-27 02:58:36,1
738120,Josiah Christian,8317.58,2014-06-17 23:12:24,1
738121,Mari Carson,3053.43,2015-10-04 02:58:52,1
738122,Rashad Leblanc,1658.47,2012-01-16 16:41:01,1
738123,Chandler Tillman,6439.24,2014-06-26 17:08:30,0
738124,Roanna Lindsey,2985.60,2013-02-23 13:38:36,1
738125,Sybil Clayton,6598.00,2015-03-19 21:05:17,0
738126,Jonas Kennedy,8891.12,2015-10-10 06:46:52,1
738127,Hilda Jacobson,9676.81,2014-08-25 16:11:38,1
738128,Brenna Stephenson,1720.57,2011-10-29 20:36:36,0
738129,Hilel Aguirre,908.30,2012-03-27 09:22:59,1
738130,Rhiannon Henson,711.56,2015-05-29 04:22:18,1
738131,Alan Mathis,5217.22,2013-06-15 07:00:45,0
738132,Wade Mendez,4953.42,2015-08-09 06:45:00,0
738133,Jenna Sharpe,4710.18,2010-11-28 20:20:09,0
738134,Howard Whitley,7164.65,2010-11-21 16:40:15,0
738135,Rebekah Floyd,3291.21,2013-02-28 05:08:19,0
738136,Lee Calhoun,4868.34,2015-10-12 02:25:31,0
738137,Jelani Quinn,8061.79,2017-12-27 12:10:38,1
738138,Ivana Christensen,8563.21,2016-12-10 19:07:49,0
738139,Hyacinth Terry,3227.73,2015-03-09 07:23:55,1
738140,Elijah Meyer,5085.50,2016-11-21 08:48:13,0
738141,Sharon Charles,7514.33,2012-03-21 21:11:28,0
738142,Aubrey Case,2066.38,2017-07-08 07:02:48,0
738143,Xerxes Little,693.04,2013-12-19 13:33:39,0
738144,Jolene Wagner,4581.16,2016-07-15 11:59:32,0
738145,Geoffrey Morgan,4191.66,2011-03-30 10:20:49,0
738146,Laith Gomez,9044.24,2016-12-22 23:20:19,1
738147,Sade Trujillo,1925.91,2015-04-26 17:43:49,0
738148,Ella Saunders,2126.69,2016-12-13 18:38:42,0
738149,Shad Cain,3102.87,2013-06-18 13:37:44,1
738150,Sybill Maxwell,2015.76,2013-05-12 16:33:04,0
738151,Allen Woodward,8003.37,2017-11-05 09:07:28,1
738152,Tarik Cortez,1807.79,2011-02-04 07:54:32,0
738153,Channing Martinez,4526.31,2015-07-07 13:01:12,1
738154,Grace Christensen,1130.96,2013-01-31 06:32:31,0
738155,Damon Barton,8804.35,2014-03-25 07:40:42,1
738156,Murphy Webster,2079.57,2016-01-12 05:40:31,0
738157,Iris Sexton,4223.78,2013-08-02 08:45:21,1
738158,Maisie Orr,7264.03,2017-02-26 12:41:24,0
738159,Mufutau Bright,6949.32,2013-04-20 17:52:04,1
738160,Brenna Santana,439.87,2012-10-28 21:55:56,0
738161,Troy Rutledge,7386.00,2011-09-07 14:53:36,0
738162,Vaughan Farmer,4059.35,2011-10-18 21:35:53,1
738163,Raven Turner,759.29,2013-02-06 04:03:54,0
738164,Ariel Fernandez,8017.90,2013-05-16 05:32:10,1
738165,Georgia Patrick,3950.99,2011-11-21 12:27:24,0
738166,Dalton Young,4400.06,2011-11-10 06:17:37,1
738167,Christian Koch,9117.19,2017-10-21 16:37:51,1
738168,Lesley Montoya,2833.09,2013-12-05 00:26:04,1
738169,Arsenio Hahn,5016.88,2012-04-17 07:57:49,0
738170,Whoopi Rios,1958.12,2012-04-14 00:14:19,1
738171,Zeph Norris,5927.87,2014-11-23 10:28:41,0
738172,Quinlan Briggs,2379.94,2011-04-11 13:42:03,1
738173,Amity Anderson,9173.52,2017-05-19 21:10:03,0
738174,Jameson Delgado,8963.67,2015-02-02 07:38:38,0
738175,Carolyn Mccray,7409.96,2012-05-25 23:11:11,1
738176,Jessica Maynard,8243.56,2016-01-05 11:58:00,0
738177,Ava Wilkins,2304.86,2015-06-26 15:13:08,1
738178,Kuame Pugh,6823.67,2017-07-24 09:37:04,1
738179,Miriam Byrd,8118.86,2011-03-10 01:04:17,1
738180,Danielle Newton,3604.46,2018-04-09 11:13:17,0
738181,Audrey Singleton,8871.20,2017-05-04 15:49:48,0
738182,Jordan Willis,153.65,2015-04-28 14:14:05,0
738183,Ariana Chandler,6194.57,2010-08-09 02:03:27,0
738184,Brendan Todd,6212.63,2015-05-22 07:50:13,1
738185,Sylvester Ryan,8585.06,2014-12-21 09:02:50,1
738186,Merrill Rivers,4805.02,2014-08-19 20:43:05,0
738187,Freya Workman,8174.79,2017-12-02 18:21:18,0
738188,Baker Keith,507.49,2014-09-29 03:49:15,0
738189,Jolene Mejia,4770.21,2013-11-14 12:39:48,1
738190,Quail Hinton,7467.00,2017-11-25 01:45:13,1
738191,Sasha Sawyer,2965.76,2015-11-14 05:37:38,1
738192,Vielka Goodwin,8933.29,2016-08-26 17:50:53,1
738193,Graiden Mccray,7368.26,2014-05-15 16:42:56,1
738194,Camden Patel,2118.25,2012-04-28 10:09:26,1
738195,Keegan Blackwell,7680.50,2010-09-28 21:15:51,1
738196,Curran Dickson,7058.78,2010-11-30 17:02:35,0
738197,Derek Skinner,2398.82,2013-10-21 16:46:02,0
738198,Cameron Richards,2237.66,2017-08-10 02:25:16,0
738199,Howard Austin,7374.97,2014-01-14 16:19:43,1
738200,Geraldine Kirby,858.54,2013-12-05 11:05:30,1
738201,Mary Booth,5727.32,2015-06-07 20:17:56,1
738202,Petra Jennings,8836.71,2016-02-14 12:20:05,1
738203,Isaiah Christian,1987.51,2017-10-10 11:50:37,1
738204,Joshua Flores,993.52,2015-01-26 07:29:35,0
738205,Bertha Fitzgerald,5835.05,2010-06-25 09:57:21,0
738206,Derek Rogers,5242.53,2011-06-16 23:11:31,1
738207,Iola Wagner,3369.32,2011-11-29 19:28:51,0
738208,Robin West,9298.07,2016-07-28 10:05:33,0
738209,Alfonso Kim,4360.21,2014-08-29 01:53:25,1
738210,Karina Wade,7226.12,2017-10-23 09:11:24,0
738211,Darrel Mcclure,1614.45,2017-08-07 13:02:57,1
738212,Leah Vang,7062.21,2017-09-04 16:19:10,0
738213,Jayme Greer,1819.00,2016-08-13 17:50:52,1
738214,Perry Newton,4160.86,2017-02-01 11:00:24,1
738215,Emily Kim,1717.14,2017-03-04 21:30:00,1
738216,Garth Simmons,9157.28,2017-02-03 00:03:28,1
738217,Maya Mason,1269.93,2014-07-23 16:14:22,1
738218,Lenore Roth,4568.53,2011-07-01 07:19:27,1
738219,Evangeline Thornton,7619.77,2012-08-30 00:30:36,1
738220,George Owens,1402.85,2014-04-23 07:25:20,0
738221,Travis Hendrix,3264.71,2011-10-07 05:59:30,0
738222,Armando Bartlett,6885.45,2013-08-20 12:25:37,1
738223,Isabella Riggs,5018.50,2013-05-13 17:42:54,1
738224,Moses Blake,8126.23,2013-09-12 01:45:59,1
738225,Kelly Estes,7048.88,2014-03-13 07:16:28,1
738226,Alika Pope,9129.69,2012-11-09 02:26:38,0
738227,Dale Reed,4491.13,2015-01-17 11:26:07,0
738228,Neil Franks,9035.83,2018-04-16 09:52:47,1
738229,Victor Frank,8372.43,2018-02-12 15:38:39,0
738230,Sopoline Wall,3237.03,2011-07-04 22:59:08,1
738231,Walker Castro,6489.26,2018-03-05 16:03:29,1
738232,Todd Savage,639.61,2010-05-02 16:34:22,1
738233,Amethyst Emerson,4503.24,2015-10-17 23:55:43,1
738234,Steel Fox,762.13,2012-06-14 13:49:28,0
738235,Erin Daniels,2129.90,2017-02-25 21:45:16,1
738236,Linus York,4363.40,2014-04-11 07:34:21,1
738237,Stephanie Witt,9789.87,2014-02-08 14:18:23,0
738238,Dieter Skinner,9346.75,2017-02-22 12:04:23,0
738239,Brody Mcmillan,4931.12,2013-06-15 18:55:10,1
738240,Tyler French,5612.47,2010-04-24 13:38:46,1
738241,Abel Hansen,2213.15,2014-02-21 22:04:42,1
738242,Leandra Holcomb,6880.77,2015-01-07 08:11:28,0
738243,Chase Patterson,6306.69,2015-12-13 07:44:28,0
738244,Axel Williamson,3906.12,2016-09-26 19:52:29,0
738245,Davis Walter,2967.70,2012-04-29 03:53:11,1
738246,Illana Webb,3257.01,2018-04-10 19:51:32,0
738247,Rana Mccall,8268.22,2015-05-14 02:06:36,0
738248,August Oconnor,4460.87,2017-10-19 01:29:39,0
738249,Giselle Hinton,6296.75,2012-07-20 03:39:25,0
738250,Amethyst Gill,4119.23,2011-12-20 23:29:08,0
738251,Quynn Valenzuela,858.45,2011-12-17 22:09:16,1
738252,Macon Franks,5046.05,2011-08-03 08:24:54,1
738253,Aladdin Walton,6666.08,2017-01-15 06:58:13,1
738254,Colleen Pollard,7443.99,2014-06-09 17:33:06,1
738255,Shannon Shelton,3251.98,2014-12-19 17:21:07,1
738256,Hillary Shannon,4239.62,2014-06-25 12:38:05,0
738257,Carissa Baxter,1845.07,2017-12-23 18:21:07,1
738258,Keane Ford,8098.12,2015-06-16 14:16:45,1
738259,Jerry Snow,1168.39,2015-03-03 02:25:31,1
738260,Adam Lamb,4575.44,2013-03-27 21:25:41,1
738261,Cole Briggs,4624.87,2017-03-02 03:50:47,0
738262,Desirae Castillo,8518.03,2016-02-09 18:53:28,1
738263,TaShya Davis,7296.69,2011-04-25 05:59:47,0
738264,Destiny Rice,4763.99,2014-05-25 14:01:11,0
738265,Chaim Woodard,5565.34,2016-12-23 18:44:29,1
738266,Piper Rutledge,9102.83,2011-02-01 13:51:08,1
738267,Diana Ramsey,8463.33,2014-04-03 09:46:52,0
738268,Nichole Key,1061.71,2012-05-04 12:33:08,1
738269,Xandra Good,8103.18,2017-01-15 15:47:23,1
738270,Malachi Winters,3771.38,2012-12-14 12:52:46,1
738271,Travis Watson,1451.35,2016-03-06 08:35:36,1
738272,Addison Espinoza,5132.53,2014-04-18 03:46:21,0
738273,Candace Barton,3726.52,2017-06-16 07:00:07,0
738274,Dai Dickson,983.33,2010-05-14 17:06:51,1
738275,Geraldine Houston,9932.02,2017-09-04 14:44:49,1
738276,Virginia Moon,3187.15,2016-08-10 14:36:21,1
738277,Jason Santos,5861.84,2012-08-18 05:41:22,1
738278,Octavia Wilkerson,728.41,2013-09-01 01:48:58,1
738279,Fletcher King,4982.48,2013-08-08 03:32:53,1
738280,Evangeline Nolan,1941.85,2010-12-10 11:32:54,1
738281,Melyssa Petersen,3376.85,2018-02-25 05:16:03,1
738282,Madonna Giles,5662.49,2012-05-22 18:43:19,0
738283,Buffy Weaver,3569.01,2010-12-01 17:45:17,1
738284,Chadwick Maynard,6688.74,2016-05-28 20:42:48,0
738285,Wang Gamble,6453.51,2017-01-05 23:17:27,0
738286,Chase Beard,8846.53,2017-08-21 03:02:06,1
738287,Kimberly Hebert,1797.97,2013-06-20 02:27:38,0
738288,Lamar Harrison,9042.59,2010-07-13 11:04:11,0
738289,Yolanda Norman,7456.99,2018-04-21 17:54:39,0
738290,Clio Hall,3519.85,2011-09-30 16:18:32,0
738291,Brenna Maddox,9573.47,2013-06-11 06:29:30,0
738292,Amity Savage,9307.42,2015-04-09 02:55:34,1
738293,Ivy Figueroa,4628.80,2015-11-14 10:27:31,0
738294,Jocelyn Rollins,4682.19,2017-01-14 04:57:32,0
738295,Faith Rice,7751.29,2013-05-26 16:23:07,0
738296,Jorden Stanton,1286.14,2014-05-24 17:49:11,0
738297,Rama Stark,2871.38,2016-04-16 11:28:51,1
738298,Claire Atkins,6007.62,2010-11-07 16:45:06,1
738299,Yoko Fuller,541.76,2015-08-12 19:42:02,0
738300,Isadora Hanson,3559.47,2015-11-30 17:20:54,0
738301,Ferris Mccoy,1807.61,2017-12-06 14:10:58,0
738302,Judah Barker,6096.54,2018-04-13 06:20:11,0
738303,Harrison Matthews,5488.08,2016-04-29 09:50:21,0
738304,Channing Patrick,5135.84,2014-04-15 06:14:33,0
738305,Yuli Rowland,8495.93,2013-03-18 02:29:35,1
738306,Paki Garrett,6234.22,2011-11-04 23:57:45,0
738307,Matthew Slater,6888.93,2011-07-23 21:14:28,1
738308,Lesley Rich,6119.42,2015-06-22 06:47:09,0
738309,Roth Carr,8854.11,2013-10-22 02:42:46,0
738310,Kaye Berg,7733.45,2017-03-17 19:09:33,0
738311,John Sims,8097.30,2017-02-15 19:36:11,0
738312,Ariel Schneider,3224.42,2011-03-24 13:06:45,0
738313,Burton Talley,698.45,2011-03-03 07:04:18,0
738314,Jeanette Sykes,9493.12,2016-10-27 15:56:29,1
738315,Yasir Vincent,2437.94,2017-07-16 04:57:00,1
738316,Justin Roberson,192.73,2014-11-16 01:25:49,0
738317,Gary Tran,4143.66,2015-11-28 18:32:20,0
738318,Gabriel Nichols,2406.83,2018-04-06 06:40:05,0
738319,Veda Bishop,8253.12,2017-02-06 10:08:53,0
738320,Kaseem Glass,2795.59,2013-09-07 23:27:55,1
738321,Cain Guerra,5142.68,2014-06-18 01:22:53,1
738322,Harding Justice,5354.35,2010-06-22 14:47:14,0
738323,Brett Barrera,5357.81,2012-02-22 20:33:21,1
738324,Mason Mcclain,4241.81,2014-11-12 13:11:25,1
738325,Logan Galloway,726.69,2014-08-29 06:55:49,0
738326,Abra Morgan,8427.49,2016-06-25 10:21:16,1
738327,Tyler Norris,3927.27,2012-12-09 05:57:43,1
738328,Cole Rice,7989.13,2014-12-02 17:53:58,1
738329,Sierra Doyle,5349.90,2012-03-20 05:20:26,0
738330,Lawrence Ruiz,2804.23,2012-04-04 08:26:31,0
738331,Lacota Garrett,1133.14,2015-12-25 13:57:27,0
738332,Hedy Kirby,9551.79,2014-07-08 00:22:18,0
738333,Sloane Barnes,2014.66,2017-08-31 17:06:27,0
738334,Hamilton Oneill,81.07,2011-04-07 15:52:45,0
738335,Fatima Molina,7910.95,2011-06-13 04:00:17,1
738336,Damian Carey,6205.57,2017-08-11 09:32:26,0
738337,Alexa Underwood,3603.97,2012-05-25 13:14:26,0
738338,Leo Forbes,8519.92,2013-02-13 22:54:18,0
738339,Kirk Hurst,9387.21,2012-08-10 20:52:14,1
738340,Baker Fuentes,527.60,2018-01-12 11:08:29,1
738341,Harper Mason,3331.32,2017-11-13 00:23:42,0
738342,Erin Horn,8715.63,2012-02-03 22:14:02,1
738343,Cynthia Rice,8083.37,2012-11-25 18:13:01,0
738344,Kerry Good,1412.60,2017-02-25 01:44:34,1
738345,Steel Terrell,7297.45,2012-02-29 12:34:14,1
738346,Cody Santos,9175.90,2015-10-25 08:51:42,0
738347,Halee Mcmillan,5521.20,2014-03-30 02:27:26,0
738348,Simon Atkinson,7674.89,2016-10-27 21:14:43,0
738349,Madeline Small,6759.45,2014-11-03 03:07:09,1
738350,Heidi Fletcher,1961.61,2016-08-07 03:26:24,0
738351,Cara Soto,3390.33,2017-02-07 16:57:22,0
738352,Brandon Howe,2183.52,2014-12-12 16:56:42,0
738353,Ciaran Sykes,4637.70,2017-10-05 11:49:36,0
738354,Charles Becker,1620.26,2013-03-07 00:24:41,0
738355,Levi Cain,3669.10,2012-09-19 10:01:25,0
738356,Eugenia Cain,4379.18,2014-01-14 07:28:14,0
738357,Gabriel Rodriquez,3500.10,2011-01-21 02:19:06,0
738358,Eric Combs,1385.12,2016-12-14 08:42:50,0
738359,Hyatt Oconnor,84.62,2016-05-02 11:56:55,0
738360,Leroy Jacobson,4077.72,2015-03-09 19:55:17,0
738361,Tara Poole,1074.63,2016-07-20 21:07:40,1
738362,Nicholas Garrison,7620.86,2011-05-03 00:43:20,1
738363,Zia Morton,7955.21,2013-12-08 23:48:02,0
738364,Amethyst Myers,4232.52,2012-09-18 00:41:18,1
738365,Jerome Herring,6884.18,2016-04-19 10:24:55,1
738366,Christian Harris,7420.39,2010-09-29 23:43:42,0
738367,Susan Valdez,8095.16,2016-10-05 16:51:12,0
738368,Barrett Dodson,5931.51,2018-01-12 11:06:37,1
738369,Bell Mckee,593.18,2011-04-20 23:10:21,1
738370,Deborah Perry,3784.34,2012-03-07 17:31:29,1
738371,Hoyt Guerrero,272.44,2013-03-14 10:17:59,1
738372,Martina Valdez,9030.29,2015-10-25 00:18:41,1
738373,Berk Sweet,9247.28,2016-02-14 17:59:42,0
738374,Galvin Wiley,7874.36,2012-10-21 07:14:37,1
738375,Jamalia Weiss,8235.01,2016-10-14 23:14:33,1
738376,Martina Hodges,7899.04,2015-05-05 13:18:15,0
738377,Glenna Diaz,1106.65,2017-01-29 19:41:14,1
738378,Nita Little,3098.74,2013-05-25 20:14:01,0
738379,Hadassah Mcbride,8296.28,2016-07-20 21:35:07,1
738380,Arthur Bowers,6057.06,2010-12-19 18:19:48,1
738381,Dahlia Juarez,6358.35,2017-05-18 16:53:18,0
738382,Oliver Little,7104.07,2014-10-30 10:03:18,0
738383,Rhona Walters,1832.36,2011-12-26 03:15:41,1
738384,Dean Sargent,4097.51,2011-06-15 21:57:41,0
738385,Oscar Holt,6731.07,2016-05-10 09:27:45,1
738386,Kameko Gray,4969.36,2013-11-07 13:07:53,0
738387,Molly Foreman,2964.91,2013-03-01 08:17:22,1
738388,Guy Best,7620.97,2013-01-12 05:45:15,0
738389,Ivory Nieves,4693.81,2013-02-01 12:47:16,1
738390,Omar Hatfield,3815.28,2016-10-11 02:40:49,1
738391,Ava Dawson,371.90,2017-04-04 21:44:05,0
738392,Maia Craft,4922.26,2016-05-23 03:18:14,0
738393,Tanner Franco,5214.54,2015-05-18 18:57:49,1
738394,Chancellor Tyson,2128.73,2012-09-03 05:24:52,0
738395,Kaitlin Cannon,3033.41,2016-04-05 17:34:54,1
738396,Mia Mcgowan,9411.20,2011-04-16 23:23:14,0
738397,Coby Noel,1048.87,2013-02-02 13:54:46,1
738398,Jasmine Blanchard,8447.81,2017-04-29 16:25:08,1
738399,Kasimir Patterson,5968.12,2012-02-16 12:45:01,0
738400,Miranda Alvarez,8903.16,2011-09-30 21:54:30,1
738401,Zachary Paul,7007.16,2017-12-15 02:42:08,1
738402,April Hayden,7810.64,2016-08-30 20:27:51,1
738403,Dora Nixon,7169.55,2012-09-20 14:40:20,1
738404,Joelle Noel,1114.47,2012-08-04 16:40:39,0
738405,Imelda Atkinson,950.30,2017-04-20 00:39:20,0
738406,Hamish Nielsen,4508.24,2015-01-19 07:34:56,0
738407,Alfreda Hunter,1829.98,2014-11-02 06:52:39,1
738408,Abraham Velez,6504.92,2015-12-01 14:12:06,1
738409,Gemma Elliott,551.28,2014-01-31 01:49:59,0
738410,Charissa Long,8879.56,2013-09-13 10:47:40,1
738411,Carson Mitchell,1501.01,2015-08-28 23:10:55,1
738412,Blaine Ware,8988.38,2010-09-26 09:40:52,0
738413,Steel Key,2377.52,2016-09-23 23:35:04,0
738414,Wylie Heath,8300.56,2014-11-01 14:56:21,1
738415,Briar Walsh,9890.84,2011-08-26 02:07:08,1
738416,Clinton Cameron,5462.66,2014-09-12 17:31:31,0
738417,Olympia Cortez,6159.97,2012-09-04 12:23:45,1
738418,Emi English,6458.22,2012-03-25 09:40:05,0
738419,Cruz Fuller,2046.25,2012-08-21 20:49:20,0
738420,Maxine Herman,1396.18,2017-04-17 08:29:36,1
738421,Nicholas Short,4157.67,2014-06-04 18:12:32,0
738422,Alexa Gibbs,82.38,2017-03-31 05:09:12,0
738423,Neil Anthony,6883.48,2012-11-26 05:37:52,0
738424,Connor Carey,1421.31,2013-12-07 23:28:06,1
738425,Carlos Brock,6687.90,2015-08-24 01:56:53,1
738426,Nash Cotton,1163.03,2016-08-14 16:56:40,0
738427,Summer Benton,1440.58,2012-09-17 14:24:39,1
738428,Neil Hickman,5021.17,2011-10-18 08:54:23,1
738429,Carla Hyde,4715.64,2012-04-01 18:40:29,0
738430,Karly Madden,1215.63,2017-10-16 22:14:52,0
738431,Deacon Parks,7511.75,2015-01-18 13:34:16,0
738432,Sharon Little,5527.20,2011-10-24 07:00:03,1
738433,Matthew Flowers,6706.30,2017-02-04 14:34:25,0
738434,Perry Riley,7131.84,2015-07-03 06:39:14,0
738435,Hiroko Hooper,2423.88,2012-07-31 01:57:43,1
738436,Elijah Hubbard,6196.22,2013-08-12 09:19:13,1
738437,Griffith Hardy,2622.42,2017-05-31 14:37:42,0
738438,Malik George,4089.06,2014-03-09 15:19:15,0
738439,Emerson Sykes,5481.15,2016-05-05 05:06:58,0
738440,Shelly Callahan,6970.61,2016-02-24 11:09:27,1
738441,Knox Gibson,9043.64,2013-06-02 10:44:29,0
738442,Darrel Riggs,2015.13,2013-01-03 04:01:32,1
738443,Thaddeus Thornton,4386.51,2013-05-27 07:34:56,1
738444,Sasha Shields,5292.62,2012-04-01 12:57:47,0
738445,Alea Ellison,1562.40,2013-08-16 01:00:35,1
738446,Indigo Salas,862.21,2010-06-26 16:28:43,1
738447,Ulla Nicholson,6279.19,2011-11-27 23:00:06,0
738448,Hamish Stevens,5332.42,2017-02-03 03:59:12,1
738449,Macey Luna,3419.59,2016-07-27 14:13:06,0
738450,Shellie Stevenson,5997.75,2017-01-21 03:29:47,1
738451,Portia Mason,8481.57,2010-11-14 05:19:16,1
738452,Hu Fletcher,3119.19,2013-05-10 08:34:34,0
738453,Kalia Arnold,2215.13,2017-02-13 19:03:19,1
738454,Barrett Stanley,1279.46,2012-07-18 04:45:05,1
738455,Barrett Hutchinson,8818.82,2015-06-23 03:07:25,0
738456,Althea Porter,441.54,2012-08-27 14:27:57,1
738457,Burke Craft,186.28,2011-05-21 02:24:32,0
738458,Vaughan Evans,5688.48,2016-04-23 13:54:44,0
738459,Ivor Lindsey,2343.04,2015-11-21 13:11:58,0
738460,Kevin Newton,7593.57,2010-07-18 02:41:39,0
738461,Tate Paul,8192.04,2016-04-03 20:37:49,0
738462,Jared Fernandez,4145.86,2014-11-10 20:41:11,1
738463,Lysandra Lyons,2810.27,2010-08-21 01:47:32,1
738464,Samson Owen,4944.01,2017-10-03 04:40:32,1
738465,Craig Holman,3402.83,2016-04-12 05:16:08,1
738466,Lillith Cabrera,8288.82,2016-06-19 22:59:26,1
738467,Honorato Ray,5328.61,2014-02-16 14:37:01,0
738468,Castor Bowen,3477.60,2013-02-17 09:06:44,1
738469,Elijah Mercer,814.89,2017-06-16 14:26:26,0
738470,Echo Figueroa,1378.87,2014-12-28 06:27:13,0
738471,Martin Chen,6293.22,2013-01-27 02:46:07,1
738472,Nichole Castaneda,4701.24,2014-05-23 12:40:02,0
738473,Colby Bradshaw,1906.63,2015-09-14 22:16:50,0
738474,Evan Dunn,2304.77,2010-05-11 12:43:57,0
